Date,Open,High,Low,Close,Adj Close,Volume
2015-10-26,27575.039063,27618.140625,27318.199219,27361.960938,27361.960938,11300
2015-10-27,27291.060547,27296.300781,27209.519531,27253.439453,27253.439453,10100
2015-10-28,27131.710938,27163.980469,26919.960938,27039.759766,27039.759766,10500
2015-10-29,27083.699219,27099.109375,26794.099609,26838.140625,26838.140625,9900
2015-10-30,26878.480469,26942.289063,26585.199219,26656.830078,26656.830078,14000
2015-11-02,26641.689453,26824.300781,26378.259766,26559.150391,26559.150391,8800
2015-11-03,26660.710938,26732.240234,26514.480469,26590.589844,26590.589844,8500
2015-11-04,26704.019531,26800.060547,26510.310547,26552.919922,26552.919922,8000
2015-11-05,26557.800781,26557.800781,26243.199219,26304.199219,26304.199219,12300
2015-11-06,26284.009766,26438.859375,26190.179688,26265.240234,26265.240234,15600
2015-11-09,25809.000000,26193.169922,25656.900391,26121.400391,26121.400391,13300
2015-11-10,26094.089844,26094.089844,25709.230469,25743.259766,25743.259766,12800
2015-11-13,25724.089844,25724.089844,25540.730469,25610.529297,25610.529297,11500
2015-11-16,25580.150391,25866.419922,25451.419922,25760.099609,25760.099609,11300
2015-11-17,25897.880859,25948.199219,25732.789063,25864.470703,25864.470703,10700
2015-11-18,25837.710938,25890.359375,25453.320313,25482.519531,25482.519531,16100
2015-11-19,25640.339844,25884.519531,25603.099609,25841.919922,25841.919922,9900
2015-11-20,25856.130859,26058.759766,25769.810547,25868.490234,25868.490234,10000
2015-11-23,25945.140625,25958.039063,25747.009766,25819.339844,25819.339844,10100
2015-11-24,25785.609375,25901.560547,25703.859375,25775.740234,25775.740234,7500
2015-11-26,25769.810547,26016.039063,25769.810547,25958.630859,25958.630859,8400
2015-11-27,26003.199219,26184.650391,25937.320313,26128.199219,26128.199219,10400
2015-11-30,26142.529297,26231.060547,26089.130859,26145.669922,26145.669922,8300
2015-12-01,26201.269531,26246.019531,26121.519531,26169.410156,26169.410156,11000
2015-12-02,26239.390625,26256.419922,26041.679688,26117.849609,26117.849609,10100
2015-12-03,26123.859375,26123.859375,25857.349609,25886.619141,25886.619141,9500
2015-12-04,25810.060547,25810.060547,25623.710938,25638.109375,25638.109375,10500
2015-12-07,25746.029297,25785.529297,25477.689453,25530.109375,25530.109375,8700
2015-12-08,25488.419922,25542.470703,25256.789063,25310.330078,25310.330078,12600
2015-12-09,25299.339844,25316.949219,25012.220703,25036.050781,25036.050781,11600
2015-12-10,25136.710938,25289.580078,25034.140625,25252.320313,25252.320313,10900
2015-12-11,25281.769531,25316.140625,24930.429688,25044.429688,25044.429688,14900
2015-12-14,24935.599609,25194.150391,24867.730469,25150.349609,25150.349609,11600
2015-12-15,25186.679688,25342.779297,25075.539063,25320.439453,25320.439453,9700
2015-12-16,25402.470703,25572.900391,25372.470703,25494.369141,25494.369141,10800
2015-12-17,25596.630859,25831.310547,25448.320313,25803.779297,25803.779297,22700
2015-12-18,25764.669922,25789.509766,25481.509766,25519.220703,25519.220703,10400
2015-12-21,25425.320313,25757.839844,25413.539063,25735.900391,25735.900391,8100
2015-12-22,25731.070313,25787.210938,25485.169922,25590.650391,25590.650391,8100
2015-12-23,25697.660156,25875.269531,25689.699219,25850.300781,25850.300781,6900
2015-12-24,25893.839844,25922.470703,25763.400391,25838.710938,25838.710938,4900
2015-12-28,25858.519531,26073.410156,25856.859375,26034.130859,26034.130859,6900
2015-12-29,26075.679688,26133.779297,25994.449219,26079.480469,26079.480469,6000
2015-12-30,26123.869141,26130.199219,25939.250000,25960.029297,25960.029297,6500
2015-12-31,25980.859375,26147.630859,25941.910156,26117.539063,26117.539063,6200
2016-01-01,null,null,null,null,null,null
2016-01-04,26116.519531,26116.519531,25596.570313,25623.349609,25623.349609,9100
2016-01-05,25744.699219,25766.759766,25513.750000,25580.339844,25580.339844,10300
2016-01-06,25628.230469,25632.570313,25357.699219,25406.330078,25406.330078,13400
2016-01-07,25224.699219,25230.349609,24825.699219,24851.830078,24851.830078,11800
2016-01-08,24969.019531,25083.550781,24887.220703,24934.330078,24934.330078,15900
2016-01-11,24787.109375,24961.880859,24598.900391,24825.039063,24825.039063,10600
2016-01-12,24862.929688,24882.300781,24597.109375,24682.029297,24682.029297,10300
2016-01-13,24804.640625,24956.539063,24387.689453,24854.109375,24854.109375,14000
2016-01-14,24606.199219,25018.460938,24473.220703,24772.970703,24772.970703,14900
2016-01-15,24881.759766,24912.640625,24421.529297,24455.039063,24455.039063,12700
2016-01-18,24400.779297,24524.849609,24141.990234,24188.369141,24188.369141,13600
2016-01-19,24257.279297,24563.339844,24247.230469,24479.839844,24479.839844,9400
2016-01-20,24325.769531,24325.769531,23839.759766,24062.039063,24062.039063,12800
2016-01-21,24194.750000,24351.830078,23862.000000,23962.210938,23962.210938,13200
2016-01-22,24122.060547,24472.880859,24120.039063,24435.660156,24435.660156,10100
2016-01-25,24540.970703,24650.570313,24433.669922,24485.949219,24485.949219,8900
2016-01-27,24643.130859,24645.699219,24458.130859,24492.390625,24492.390625,8500
2016-01-28,24481.859375,24587.199219,24400.519531,24469.570313,24469.570313,8400
2016-01-29,24347.310547,24911.900391,24340.060547,24870.689453,24870.689453,12400
2016-02-01,24982.220703,25002.320313,24788.580078,24824.830078,24824.830078,10100
2016-02-02,24868.210938,24928.750000,24460.529297,24539.000000,24539.000000,12700
2016-02-03,24393.589844,24409.259766,24187.539063,24223.320313,24223.320313,12200
2016-02-04,24386.449219,24514.009766,24224.740234,24338.429688,24338.429688,12200
2016-02-05,24360.359375,24672.900391,24345.789063,24616.970703,24616.970703,13400
2016-02-08,24637.410156,24698.949219,24196.839844,24287.419922,24287.419922,11700
2016-02-09,24076.849609,24111.189453,23919.470703,24020.980469,24020.980469,11500
2016-02-10,23938.320313,23938.320313,23636.720703,23758.900391,23758.900391,19400
2016-02-11,23758.460938,23758.460938,22909.119141,22951.830078,22951.830078,23200
2016-02-12,23060.390625,23161.150391,22600.390625,22986.119141,22986.119141,25100
2016-02-15,23223.429688,23622.640625,23197.669922,23554.119141,23554.119141,20400
2016-02-16,23688.609375,23692.080078,23164.539063,23191.970703,23191.970703,22200
2016-02-17,23237.230469,23434.910156,22920.839844,23381.869141,23381.869141,16600
2016-02-18,23536.470703,23735.349609,23448.210938,23649.220703,23649.220703,15700
2016-02-19,23640.320313,23774.480469,23508.359375,23709.150391,23709.150391,11600
2016-02-22,23783.470703,23855.039063,23674.859375,23788.789063,23788.789063,9500
2016-02-23,23850.410156,23851.509766,23361.939453,23410.179688,23410.179688,16700
2016-02-24,23332.939453,23338.890625,23057.449219,23088.929688,23088.929688,14000
2016-02-25,23105.160156,23142.960938,22948.099609,22976.000000,22976.000000,15900
2016-02-26,23141.080078,23227.910156,23021.939453,23154.300781,23154.300781,11500
2016-02-29,23238.500000,23343.220703,22494.609375,23002.000000,23002.000000,58900
2016-03-01,23153.320313,23821.490234,23133.179688,23779.349609,23779.349609,15700
2016-03-02,24044.960938,24280.419922,24043.890625,24242.980469,24242.980469,22800
2016-03-03,24386.669922,24640.509766,24383.279297,24606.990234,24606.990234,19500
2016-03-04,24704.589844,24719.050781,24531.800781,24646.480469,24646.480469,17500
2016-03-08,24655.189453,24793.619141,24509.210938,24659.230469,24659.230469,26000
2016-03-09,24527.269531,24820.759766,24451.599609,24793.960938,24793.960938,11900
2016-03-10,24815.699219,24817.480469,24471.390625,24623.339844,24623.339844,14400
2016-03-11,24620.390625,24817.800781,24552.259766,24717.990234,24717.990234,14800
2016-03-14,24801.699219,24960.509766,24734.039063,24804.279297,24804.279297,30100
2016-03-15,24832.039063,24840.769531,24517.279297,24551.169922,24551.169922,12100
2016-03-16,24537.609375,24706.849609,24354.550781,24682.480469,24682.480469,11000
2016-03-17,24852.179688,24948.300781,24576.519531,24677.369141,24677.369141,14600
2016-03-18,24729.410156,24986.939453,24681.640625,24952.740234,24952.740234,14100
2016-03-21,25007.560547,25327.449219,24988.269531,25285.369141,25285.369141,12400
2016-03-22,25331.009766,25381.330078,25083.699219,25330.490234,25330.490234,12000
2016-03-23,25322.099609,25367.810547,25156.820313,25337.560547,25337.560547,9500
2016-03-28,25417.109375,25432.939453,24895.490234,24966.400391,24966.400391,10100
2016-03-29,24957.240234,25079.349609,24835.560547,24900.460938,24900.460938,11000
2016-03-30,25062.060547,25358.839844,25055.419922,25338.580078,25338.580078,10700
2016-03-31,25364.750000,25479.619141,25223.220703,25341.859375,25341.859375,11500
2016-04-01,25301.699219,25354.939453,25119.349609,25269.640625,25269.640625,11400
2016-04-04,25333.980469,25424.150391,25223.490234,25399.650391,25399.650391,7800
2016-04-05,25372.439453,25372.439453,24837.509766,24883.589844,24883.589844,14800
2016-04-06,24978.859375,25000.650391,24834.160156,24900.630859,24900.630859,10300
2016-04-07,24998.789063,25013.130859,24647.480469,24685.419922,24685.419922,19200
2016-04-08,24665.800781,24736.029297,24608.509766,24673.839844,24673.839844,9700
2016-04-11,24789.400391,25049.919922,24523.199219,25022.160156,25022.160156,25900
2016-04-12,25056.470703,25180.019531,24996.439453,25145.589844,25145.589844,11500
2016-04-13,25358.419922,25671.500000,25358.419922,25626.750000,25626.750000,14600
2016-04-18,25833.160156,25870.029297,25634.119141,25816.359375,25816.359375,8500
2016-04-20,25942.339844,25956.339844,25716.810547,25844.179688,25844.179688,11300
2016-04-21,25979.679688,26080.070313,25783.119141,25880.380859,25880.380859,18100
2016-04-22,25892.490234,25922.019531,25771.880859,25838.140625,25838.140625,13400
2016-04-25,25891.029297,25891.029297,25585.929688,25678.929688,25678.929688,8200
2016-04-26,25604.919922,26055.000000,25549.050781,26007.300781,26007.300781,11200
2016-04-27,25956.419922,26092.929688,25885.240234,26064.119141,26064.119141,11200
2016-04-28,26078.279297,26100.539063,25561.169922,25603.099609,25603.099609,14600
2016-04-29,25612.910156,25755.429688,25424.029297,25606.619141,25606.619141,14600
2016-05-02,25565.439453,25565.439453,25341.140625,25436.970703,25436.970703,7700
2016-05-03,25500.140625,25705.960938,25192.939453,25229.699219,25229.699219,11000
2016-05-04,25210.869141,25245.699219,25061.039063,25101.730469,25101.730469,15800
2016-05-05,25187.660156,25394.099609,25162.939453,25262.210938,25262.210938,11300
2016-05-06,25223.669922,25260.480469,25057.929688,25228.500000,25228.500000,11300
2016-05-09,25321.830078,25709.679688,25302.859375,25688.859375,25688.859375,11700
2016-05-10,25682.980469,25809.929688,25614.240234,25772.529297,25772.529297,10500
2016-05-11,25548.970703,25762.490234,25409.240234,25597.019531,25597.019531,9300
2016-05-12,25684.599609,25827.029297,25620.269531,25790.220703,25790.220703,9800
2016-05-13,25739.939453,25743.689453,25400.269531,25489.570313,25489.570313,12500
2016-05-16,25528.800781,25688.460938,25351.619141,25653.230469,25653.230469,12900
2016-05-17,25756.140625,25927.310547,25733.759766,25773.609375,25773.609375,11400
2016-05-18,25671.480469,25747.000000,25503.400391,25704.609375,25704.609375,9800
2016-05-19,25713.839844,25714.560547,25351.990234,25399.720703,25399.720703,14400
2016-05-20,25428.419922,25506.060547,25251.900391,25301.900391,25301.900391,13600
2016-05-23,25447.720703,25519.259766,25207.779297,25230.359375,25230.359375,11300
2016-05-24,25256.970703,25340.470703,25181.470703,25305.470703,25305.470703,10700
2016-05-25,25432.099609,25897.869141,25430.589844,25881.169922,25881.169922,9500
2016-05-26,26008.250000,26398.939453,25941.509766,26366.679688,26366.679688,13900
2016-05-27,26415.929688,26677.429688,26405.279297,26653.599609,26653.599609,20800
2016-05-30,26694.750000,26794.960938,26623.330078,26725.599609,26725.599609,14800
2016-05-31,26817.750000,26837.199219,26561.580078,26667.960938,26667.960938,26500
2016-06-01,26684.460938,26857.250000,26671.859375,26713.929688,26713.929688,13400
2016-06-02,26694.279297,26885.160156,26641.019531,26843.140625,26843.140625,11100
2016-06-03,26919.230469,27008.140625,26792.070313,26843.029297,26843.029297,13000
2016-06-06,26897.839844,26901.419922,26729.539063,26777.449219,26777.449219,8700
2016-06-07,26833.539063,27082.630859,26829.529297,27009.669922,27009.669922,14800
2016-06-08,27085.240234,27105.410156,26973.710938,27020.660156,27020.660156,12500
2016-06-09,26994.480469,26994.910156,26692.349609,26763.460938,26763.460938,10100
2016-06-10,26742.259766,26972.060547,26620.500000,26635.750000,26635.750000,10100
2016-06-13,26468.269531,26468.269531,26262.269531,26396.769531,26396.769531,9100
2016-06-14,26482.500000,26485.449219,26264.810547,26395.710938,26395.710938,7800
2016-06-15,26500.789063,26752.589844,26446.589844,26726.339844,26726.339844,12300
2016-06-16,26686.029297,26686.029297,26314.910156,26525.460938,26525.460938,12600
2016-06-17,26653.849609,26730.550781,26538.509766,26625.910156,26625.910156,9300
2016-06-20,26497.109375,26885.490234,26447.880859,26866.919922,26866.919922,9500
2016-06-21,26907.419922,26925.640625,26754.599609,26812.779297,26812.779297,7000
2016-06-22,26791.679688,26887.289063,26617.449219,26765.650391,26765.650391,7700
2016-06-23,26753.199219,27060.980469,26736.519531,27002.220703,27002.220703,9300
2016-06-24,26367.480469,26435.849609,25911.330078,26397.710938,26397.710938,24400
2016-06-27,26347.810547,26493.509766,26262.720703,26402.960938,26402.960938,18300
2016-06-28,26410.660156,26583.330078,26378.460938,26524.550781,26524.550781,8100
2016-06-29,26627.150391,26776.169922,26606.310547,26740.390625,26740.390625,7700
2016-06-30,26926.169922,27069.230469,26872.589844,26999.720703,26999.720703,8600
2016-07-01,27064.330078,27243.359375,27061.400391,27144.910156,27144.910156,10000
2016-07-04,27314.439453,27385.660156,27251.060547,27278.759766,27278.759766,8300
2016-07-05,27340.720703,27348.660156,27127.300781,27166.869141,27166.869141,10400
2016-07-07,27209.970703,27288.220703,27146.949219,27201.490234,27201.490234,8800
2016-07-08,27292.199219,27294.820313,27034.140625,27126.900391,27126.900391,13900
2016-07-11,27358.230469,27647.480469,27358.230469,27626.689453,27626.689453,23900
2016-07-12,27667.810547,27828.740234,27667.810547,27808.140625,27808.140625,12200
2016-07-13,27912.140625,27928.759766,27752.140625,27815.179688,27815.179688,17600
2016-07-14,27857.800781,27967.769531,27763.150391,27942.109375,27942.109375,10500
2016-07-15,27966.140625,28048.699219,27735.869141,27836.500000,27836.500000,16300
2016-07-18,27920.660156,28013.500000,27697.689453,27746.660156,27746.660156,20500
2016-07-19,27790.050781,27826.689453,27637.980469,27787.619141,27787.619141,16800
2016-07-20,27775.699219,27935.179688,27759.710938,27915.890625,27915.890625,12500
2016-07-21,27980.070313,27988.759766,27687.539063,27710.519531,27710.519531,12200
2016-07-22,27721.720703,27832.449219,27646.210938,27803.240234,27803.240234,9500
2016-07-25,27753.960938,28110.369141,27736.509766,28095.339844,28095.339844,15300
2016-07-26,28121.369141,28149.529297,27927.130859,27976.519531,27976.519531,11100
2016-07-27,27976.140625,28210.880859,27899.929688,28024.330078,28024.330078,10400
2016-07-28,28108.779297,28240.199219,28064.900391,28208.619141,28208.619141,14600
2016-07-29,28232.869141,28233.470703,28037.869141,28051.859375,28051.859375,11500
2016-08-01,28083.080078,28284.849609,27873.529297,28003.119141,28003.119141,13700
2016-08-02,28069.119141,28175.220703,27943.910156,27981.710938,27981.710938,10100
2016-08-03,28008.519531,28015.429688,27647.140625,27697.509766,27697.509766,11800
2016-08-04,27899.880859,27921.910156,27627.970703,27714.369141,27714.369141,14600
2016-08-05,27810.550781,28110.369141,27795.740234,28078.349609,28078.349609,13700
2016-08-08,28181.919922,28226.380859,28128.060547,28182.570313,28182.570313,20300
2016-08-09,28289.220703,28289.960938,27956.769531,28085.160156,28085.160156,14200
2016-08-10,28133.359375,28143.279297,27736.619141,27774.880859,27774.880859,15400
2016-08-11,27805.939453,27902.390625,27697.330078,27859.599609,27859.599609,9900
2016-08-12,27919.949219,28203.269531,27900.910156,28152.400391,28152.400391,21000
2016-08-16,28190.039063,28199.099609,27942.650391,28064.609375,28064.609375,14600
2016-08-17,28061.789063,28174.300781,27960.140625,28005.369141,28005.369141,11600
2016-08-18,28077.640625,28214.169922,28077.000000,28123.439453,28123.439453,12500
2016-08-19,28167.660156,28212.300781,28026.119141,28077.000000,28077.000000,15600
2016-08-22,28088.070313,28143.279297,27918.050781,27985.539063,27985.539063,12600
2016-08-23,28012.560547,28028.980469,27854.429688,27990.210938,27990.210938,12400
2016-08-24,28065.250000,28108.390625,27959.869141,28059.939453,28059.939453,8100
2016-08-25,28103.599609,28154.210938,27803.240234,27835.910156,27835.910156,6700
2016-08-26,27882.750000,27935.880859,27696.990234,27782.250000,27782.250000,9100
2016-08-29,27827.259766,27952.849609,27698.710938,27902.660156,27902.660156,11800
2016-08-30,28012.460938,28478.019531,28010.660156,28343.009766,28343.009766,10600
2016-08-31,28372.250000,28532.250000,28363.099609,28452.169922,28452.169922,10400
2016-09-01,28459.089844,28548.849609,28386.609375,28423.480469,28423.480469,16800
2016-09-02,28498.720703,28581.580078,28427.630859,28532.109375,28532.109375,12000
2016-09-06,28631.269531,29013.400391,28631.269531,28978.019531,28978.019531,18200
2016-09-07,29035.669922,29067.839844,28911.310547,28926.359375,28926.359375,19800
2016-09-08,28929.460938,29077.279297,28854.560547,29045.279297,29045.279297,15000
2016-09-09,29062.900391,29062.900391,28755.080078,28797.250000,28797.250000,11700
2016-09-12,28481.089844,28481.109375,28251.310547,28353.539063,28353.539063,13700
2016-09-14,28345.490234,28416.410156,28259.380859,28372.230469,28372.230469,11500
2016-09-15,28398.330078,28454.019531,28311.109375,28412.890625,28412.890625,9600
2016-09-16,28520.300781,28778.640625,28494.589844,28599.029297,28599.029297,13400
2016-09-19,28626.599609,28714.769531,28552.550781,28634.500000,28634.500000,12600
2016-09-20,28690.660156,28698.810547,28480.529297,28523.199219,28523.199219,8000
2016-09-21,28554.380859,28689.359375,28462.330078,28507.419922,28507.419922,12300
2016-09-22,28766.939453,28871.919922,28693.070313,28773.130859,28773.130859,10700
2016-09-23,28810.320313,28825.089844,28627.380859,28668.220703,28668.220703,13300
2016-09-26,28630.919922,28630.919922,28272.029297,28294.279297,28294.279297,16600
2016-09-27,28373.019531,28432.740234,28179.339844,28223.699219,28223.699219,8800
2016-09-28,28198.880859,28378.560547,28198.300781,28292.810547,28292.810547,10800
2016-09-29,28423.140625,28475.570313,27719.919922,27827.529297,27827.529297,13600
2016-09-30,27807.820313,27955.210938,27716.779297,27865.960938,27865.960938,10500
2016-10-03,27997.289063,28273.019531,27919.890625,28243.289063,28243.289063,10900
2016-10-04,28377.640625,28404.699219,28242.250000,28334.550781,28334.550781,18300
2016-10-05,28425.740234,28477.650391,28188.900391,28220.980469,28220.980469,11300
2016-10-06,28298.349609,28328.560547,28031.220703,28106.210938,28106.210938,9100
2016-10-07,28129.220703,28155.679688,27964.910156,28061.140625,28061.140625,12700
2016-10-10,28144.279297,28216.640625,28068.320313,28082.339844,28082.339844,6900
2016-10-13,28042.619141,28042.619141,27563.839844,27643.109375,27643.109375,11900
2016-10-14,27712.220703,27763.539063,27548.179688,27673.599609,27673.599609,14000
2016-10-17,27776.140625,27803.210938,27488.300781,27529.970703,27529.970703,17100
2016-10-18,27656.890625,28064.390625,27652.759766,28050.880859,28050.880859,16200
2016-10-19,28112.359375,28131.070313,27926.169922,27984.369141,27984.369141,15200
2016-10-20,28031.570313,28212.500000,28031.570313,28129.839844,28129.839844,11300
2016-10-21,28163.410156,28163.410156,27957.919922,28077.179688,28077.179688,8500
2016-10-24,28156.589844,28256.650391,28075.949219,28179.080078,28179.080078,15100
2016-10-25,28159.089844,28211.410156,28013.689453,28091.419922,28091.419922,11000
2016-10-26,28050.550781,28050.550781,27759.560547,27836.509766,27836.509766,14100
2016-10-27,27808.630859,27958.130859,27665.599609,27915.900391,27915.900391,13600
2016-10-28,27983.140625,28000.140625,27789.839844,27941.509766,27941.509766,11300
2016-11-01,27966.179688,28029.800781,27845.630859,27876.609375,27876.609375,10100
2016-11-02,27679.320313,27679.320313,27500.810547,27527.220703,27527.220703,13000
2016-11-03,27518.060547,27600.740234,27399.259766,27430.279297,27430.279297,10800
2016-11-04,27465.550781,27498.910156,27193.609375,27274.150391,27274.150391,24300
2016-11-07,27552.269531,27591.150391,27274.150391,27458.990234,27458.990234,11300
2016-11-08,27537.259766,27646.839844,27406.759766,27591.140625,27591.140625,10200
2016-11-09,26251.380859,27397.380859,25902.449219,27252.529297,27252.529297,21100
2016-11-10,27605.050781,27743.460938,27252.529297,27517.679688,27517.679688,16600
2016-11-11,27344.849609,27344.849609,26777.179688,26818.820313,26818.820313,17100
2016-11-15,26809.609375,26809.609375,26253.630859,26304.630859,26304.630859,16400
2016-11-16,26508.939453,26621.400391,26239.210938,26298.689453,26298.689453,14200
2016-11-17,26304.900391,26449.869141,26155.400391,26227.619141,26227.619141,11000
2016-11-18,26270.199219,26349.019531,26106.779297,26150.240234,26150.240234,9600
2016-11-21,26246.699219,26270.279297,25717.929688,25765.140625,25765.140625,9900
2016-11-22,25928.160156,26039.699219,25765.509766,25960.779297,25960.779297,8100
2016-11-23,26101.330078,26130.490234,25877.160156,26051.810547,26051.810547,8900
2016-11-24,26049.140625,26049.140625,25810.970703,25860.169922,25860.169922,8600
2016-11-25,25953.240234,26343.949219,25874.449219,26316.339844,26316.339844,11500
2016-11-28,26303.519531,26413.990234,26183.220703,26350.169922,26350.169922,10900
2016-11-29,26408.619141,26587.070313,26354.660156,26394.009766,26394.009766,9600
2016-11-30,26441.019531,26680.550781,26395.500000,26652.810547,26652.810547,7800
2016-12-01,26756.660156,26769.320313,26540.820313,26559.919922,26559.919922,11300
2016-12-02,26437.369141,26463.060547,26182.929688,26230.660156,26230.660156,9600
2016-12-05,26253.480469,26390.800781,26125.349609,26349.099609,26349.099609,12800
2016-12-06,26403.619141,26502.429688,26356.019531,26392.759766,26392.759766,7600
2016-12-07,26456.210938,26540.830078,26164.820313,26236.869141,26236.869141,10500
2016-12-08,26366.519531,26733.869141,26357.349609,26694.279297,26694.279297,8200
2016-12-09,26787.140625,26803.759766,26707.810547,26747.179688,26747.179688,9800
2016-12-12,26725.310547,26725.310547,26468.589844,26515.240234,26515.240234,8500
2016-12-13,26607.650391,26724.970703,26494.230469,26697.820313,26697.820313,7000
2016-12-14,26707.910156,26736.339844,26547.050781,26602.839844,26602.839844,9900
2016-12-15,26497.710938,26737.859375,26407.580078,26519.070313,26519.070313,12700
2016-12-16,26548.669922,26594.550781,26455.210938,26489.560547,26489.560547,7600
2016-12-19,26505.660156,26505.660156,26340.380859,26374.699219,26374.699219,7400
2016-12-20,26374.589844,26435.560547,26241.429688,26307.980469,26307.980469,7300
2016-12-21,26368.880859,26396.000000,26213.509766,26242.380859,26242.380859,6100
2016-12-22,26224.070313,26248.449219,25940.140625,25979.599609,25979.599609,7600
2016-12-23,25959.990234,26143.189453,25872.380859,26040.699219,26040.699219,7500
2016-12-26,25992.410156,26008.570313,25753.740234,25807.099609,25807.099609,5400
2016-12-27,25815.429688,26249.029297,25803.189453,26213.439453,26213.439453,8700
2016-12-28,26243.189453,26415.050781,26191.720703,26210.679688,26210.679688,8500
2016-12-29,26429.410156,26429.630859,26166.669922,26366.150391,26366.150391,6700
2016-12-30,26441.509766,26678.599609,26406.529297,26626.460938,26626.460938,8600
2017-01-02,26711.150391,26720.980469,26447.060547,26595.449219,26595.449219,8000
2017-01-03,26616.919922,26724.400391,26488.369141,26643.240234,26643.240234,9800
2017-01-04,26677.220703,26723.369141,26606.060547,26633.130859,26633.130859,8100
2017-01-05,26738.419922,26917.210938,26738.419922,26878.240234,26878.240234,9800
2017-01-06,26929.689453,27009.609375,26733.330078,26759.230469,26759.230469,7800
2017-01-09,26860.810547,26860.880859,26701.179688,26726.550781,26726.550781,6400
2017-01-10,26811.630859,26914.949219,26804.169922,26899.560547,26899.560547,8600
2017-01-11,26978.439453,27174.869141,26978.439453,27140.410156,27140.410156,12000
2017-01-12,27171.660156,27278.929688,27166.689453,27247.160156,27247.160156,11700
2017-01-13,27378.009766,27459.750000,27143.070313,27238.060547,27238.060547,10200
2017-01-16,27238.349609,27335.080078,27172.679688,27288.169922,27288.169922,12600
2017-01-17,27331.820313,27381.429688,27179.189453,27235.660156,27235.660156,8100
2017-01-18,27261.759766,27422.669922,27217.650391,27257.640625,27257.640625,9500
2017-01-19,27253.339844,27348.189453,27219.890625,27308.599609,27308.599609,10800
2017-01-20,27232.689453,27264.410156,27009.810547,27034.500000,27034.500000,8800
2017-01-23,26990.929688,27167.789063,26963.580078,27117.339844,27117.339844,6600
2017-01-24,27170.880859,27393.349609,27140.849609,27375.580078,27375.580078,6800
2017-01-25,27462.830078,27736.830078,27439.679688,27708.140625,27708.140625,12200
2017-01-27,27761.029297,27980.390625,27759.480469,27882.460938,27882.460938,14300
2017-01-30,27866.800781,27947.369141,27813.320313,27849.560547,27849.560547,8600
2017-01-31,27867.919922,27867.919922,27624.539063,27655.960938,27655.960938,10700
2017-02-01,27669.080078,28159.539063,27590.099609,28141.640625,28141.640625,18200
2017-02-02,28167.830078,28299.919922,28070.810547,28226.609375,28226.609375,17200
2017-02-03,28270.669922,28280.580078,28127.179688,28240.519531,28240.519531,10800
2017-02-06,28340.390625,28487.279297,28340.390625,28439.279297,28439.279297,10000
2017-02-07,28443.230469,28483.410156,28239.119141,28335.160156,28335.160156,10800
2017-02-08,28386.080078,28391.640625,28149.080078,28289.919922,28289.919922,10900
2017-02-09,28349.220703,28469.480469,28152.179688,28329.699219,28329.699219,10200
2017-02-10,28367.169922,28456.179688,28286.800781,28334.250000,28334.250000,13700
2017-02-13,28450.419922,28458.800781,28197.380859,28351.619141,28351.619141,9400
2017-02-14,28386.119141,28393.419922,28263.449219,28339.310547,28339.310547,11700
2017-02-15,28270.109375,28382.320313,28102.230469,28155.560547,28155.560547,17800
2017-02-16,28223.849609,28327.839844,28146.189453,28301.269531,28301.269531,9700
2017-02-17,28670.429688,28726.259766,28410.910156,28468.750000,28468.750000,15000
2017-02-20,28481.910156,28696.529297,28419.269531,28661.580078,28661.580078,8900
2017-02-21,28716.699219,28801.000000,28597.330078,28761.589844,28761.589844,8400
2017-02-22,28822.400391,28963.519531,28789.300781,28864.710938,28864.710938,16300
2017-02-23,28927.669922,29065.310547,28860.460938,28892.970703,28892.970703,18400
2017-02-27,28910.500000,28961.830078,28791.189453,28812.880859,28812.880859,12000
2017-02-28,28825.189453,28876.539063,28721.119141,28743.320313,28743.320313,10700
2017-03-01,28849.039063,29029.169922,28824.169922,28984.490234,28984.490234,14600
2017-03-02,29117.380859,29145.619141,28784.310547,28839.789063,28839.789063,10800
2017-03-03,28827.500000,28860.130859,28716.210938,28832.449219,28832.449219,9300
2017-03-06,28859.210938,29070.199219,28856.119141,29048.189453,29048.189453,12100
2017-03-07,29092.160156,29098.169922,28957.679688,28999.560547,28999.560547,9700
2017-03-08,29021.060547,29022.320313,28815.480469,28901.939453,28901.939453,16300
2017-03-09,28909.699219,28986.720703,28815.019531,28929.130859,28929.130859,401500
2017-03-10,29006.000000,29076.630859,28851.039063,28946.230469,28946.230469,15900
2017-03-14,29437.230469,29561.929688,29356.050781,29442.630859,29442.630859,29200
2017-03-15,29452.859375,29500.080078,29358.910156,29398.109375,29398.109375,392500
2017-03-16,29482.830078,29614.789063,29482.830078,29585.849609,29585.849609,18400
2017-03-17,29755.740234,29824.619141,29601.859375,29648.990234,29648.990234,14500
2017-03-20,29653.539063,29699.480469,29482.400391,29518.740234,29518.740234,400800
2017-03-21,29525.880859,29585.050781,29380.140625,29485.449219,29485.449219,11500
2017-03-22,29341.410156,29341.410156,29137.480469,29167.679688,29167.679688,14700
2017-03-23,29201.009766,29373.789063,29198.080078,29332.160156,29332.160156,26000
2017-03-24,29350.599609,29539.849609,29350.169922,29421.400391,29421.400391,21000
2017-03-27,29395.679688,29420.699219,29163.539063,29237.150391,29237.150391,15100
